State,Abbreviation,FIPS,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
Virginia,VA,51,1998,2.04,303.03,108.74,88.61
Virginia,VA,51,1999,4.27,315.98,113.39,92.4
Virginia,VA,51,2000,8.23,341.98,122.72,100
Virginia,VA,51,2001,8.15,369.84,132.72,108.15
Virginia,VA,51,2002,7.76,398.55,143.03,116.54
Virginia,VA,51,2003,5.73,421.41,151.23,123.22
Virginia,VA,51,2004,14.17,481.1,172.65,140.68
Virginia,VA,51,2005,20.1,577.79,207.35,168.95
Virginia,VA,51,2006,10.33,637.48,228.77,186.41
Virginia,VA,51,2007,1.63,647.86,232.49,189.44
Virginia,VA,51,2008,-4.64,617.83,221.72,180.66
Virginia,VA,51,2009,-6.72,576.32,206.82,168.52
Virginia,VA,51,2010,-4.32,551.45,197.89,161.25
Virginia,VA,51,2011,-2.94,535.25,192.08,156.52
Virginia,VA,51,2012,-1.2,528.83,189.78,154.64
Virginia,VA,51,2013,1.24,535.38,192.13,156.55
Virginia,VA,51,2014,3.04,551.66,197.97,161.31
Virginia,VA,51,2015,2.45,565.17,202.82,165.26
Virginia,VA,51,2016,2.24,577.83,207.36,168.96
Virginia,VA,51,2017,3.16,596.08,213.91,174.3
Virginia,VA,51,2018,3.65,617.82,221.71,180.66
Virginia,VA,51,2019,3.93,642.12,230.43,187.76
Virginia,VA,51,2020,3.34,663.59,238.14,194.04
Virginia,VA,51,2021,9.57,727.12,260.94,212.62
Virginia,VA,51,2022,13.95,828.56,297.34,242.28
Virginia,VA,51,2023,7.8,893.19,320.53,261.18
Virginia,VA,51,2024,6.53,951.53,341.47,278.24
Virginia,VA,51,2025,3.72,986.93,354.17,288.59
Washington,WA,53,1975,,100,28.01,18.15
Washington,WA,53,1976,14.02,114.02,31.93,20.69
Washington,WA,53,1977,19.23,135.94,38.07,24.67
Washington,WA,53,1978,23.41,167.76,46.98,30.45
Washington,WA,53,1979,15.55,193.85,54.29,35.18
Washington,WA,53,1980,9.16,211.6,59.26,38.4
Washington,WA,53,1981,2.61,217.12,60.81,39.41
Washington,WA,53,1982,-13.66,187.47,52.5,34.02
Washington,WA,53,1983,16.72,218.81,61.28,39.71
Washington,WA,53,1984,3.33,226.1,63.32,41.04
Washington,WA,53,1985,2.48,231.71,64.89,42.05
Washington,WA,53,1986,2.29,237.03,66.38,43.02
Washington,WA,53,1987,2.8,243.66,68.24,44.22
Washington,WA,53,1988,5.92,258.09,72.28,46.84
Washington,WA,53,1989,15.74,298.73,83.66,54.22
Washington,WA,53,1990,19.52,357.05,100,64.8
Washington,WA,53,1991,6.46,380.13,106.46,68.99
Washington,WA,53,1992,2.92,391.23,109.57,71.01
Washington,WA,53,1993,3.44,404.69,113.34,73.45
Washington,WA,53,1994,4.08,421.19,117.96,76.44
Washington,WA,53,1995,4.19,438.83,122.9,79.65
Washington,WA,53,1996,2.54,449.97,126.02,81.67
Washington,WA,53,1997,4.32,469.41,131.47,85.2
Washington,WA,53,1998,5.5,495.21,138.69,89.88
Washington,WA,53,1999,4.58,517.9,145.05,94
Washington,WA,53,2000,6.39,550.98,154.31,100
Washington,WA,53,2001,5.29,580.15,162.48,105.29
Washington,WA,53,2002,3.7,601.62,168.5,109.19
Washington,WA,53,2003,2.67,617.71,173,112.11
Washington,WA,53,2004,9.05,673.63,188.66,122.26
Washington,WA,53,2005,16.72,786.28,220.21,142.71
Washington,WA,53,2006,15.55,908.54,254.46,164.9
Washington,WA,53,2007,6.66,969.03,271.4,175.87
Washington,WA,53,2008,-1.92,950.43,266.19,172.5
Washington,WA,53,2009,-9.64,858.85,240.54,155.88
Washington,WA,53,2010,-7.78,792.06,221.83,143.76
Washington,WA,53,2011,-6.58,739.93,207.23,134.29
Washington,WA,53,2012,-2.48,721.56,202.09,130.96
Washington,WA,53,2013,4.75,755.87,211.7,137.19
Washington,WA,53,2014,8,816.35,228.64,148.16
Washington,WA,53,2015,7.3,875.96,245.33,158.98
Washington,WA,53,2016,10.76,970.22,271.73,176.09
Washington,WA,53,2017,10.15,1068.7,299.31,193.96
Washington,WA,53,2018,9.16,1166.58,326.72,211.73
Washington,WA,53,2019,5.76,1233.74,345.53,223.92
Washington,WA,53,2020,5.13,1297.01,363.25,235.4
Washington,WA,53,2021,14.61,1486.45,416.31,269.78
Washington,WA,53,2022,16.95,1738.46,486.89,315.52
Washington,WA,53,2023,1.24,1759.96,492.91,319.42
Washington,WA,53,2024,4.1,1832.08,513.11,332.51
Washington,WA,53,2025,1.84,1865.78,522.55,338.63
West Virginia,WV,54,1975,,100,61.78,43.67
West Virginia,WV,54,1976,-0.66,99.34,61.38,43.38
West Virginia,WV,54,1977,19.98,119.19,73.64,52.05
West Virginia,WV,54,1978,9.38,130.37,80.55,56.93
West Virginia,WV,54,1979,5.62,137.69,85.07,60.13
West Virginia,WV,54,1980,16.93,161,99.47,70.31
West Virginia,WV,54,1981,-2.47,157.03,97.01,68.57
West Virginia,WV,54,1982,-18.67,127.7,78.9,55.77
West Virginia,WV,54,1983,15.74,147.81,91.32,64.55
West Virginia,WV,54,1984,0.31,148.26,91.6,64.75
West Virginia,WV,54,1985,-1.18,146.51,90.51,63.98
West Virginia,WV,54,1986,3.48,151.61,93.66,66.21
West Virginia,WV,54,1987,0.81,152.83,94.42,66.74
West Virginia,WV,54,1988,0.87,154.15,95.24,67.32
West Virginia,WV,54,1989,3.2,159.09,98.29,69.47
West Virginia,WV,54,1990,1.74,161.86,100,70.68
West Virginia,WV,54,1991,4.04,168.39,104.04,73.54
West Virginia,WV,54,1992,2.76,173.04,106.91,75.57
West Virginia,WV,54,1993,4.32,180.51,111.53,78.83
West Virginia,WV,54,1994,5.09,189.7,117.2,82.84
West Virginia,WV,54,1995,4.82,198.85,122.85,86.84
West Virginia,WV,54,1996,3.44,205.69,127.08,89.83
West Virginia,WV,54,1997,2.77,211.38,130.6,92.31
West Virginia,WV,54,1998,3.64,219.08,135.35,95.67
West Virginia,WV,54,1999,1.69,222.78,137.64,97.29
West Virginia,WV,54,2000,2.79,228.99,141.47,100
West Virginia,WV,54,2001,3.77,237.63,146.81,103.77
West Virginia,WV,54,2002,2.24,242.95,150.1,106.1
West Virginia,WV,54,2003,1.9,247.58,152.96,108.12
West Virginia,WV,54,2004,5.66,261.59,161.62,114.24
West Virginia,WV,54,2005,9.56,286.59,177.06,125.15
West Virginia,WV,54,2006,5.48,302.29,186.76,132.01
West Virginia,WV,54,2007,1.57,307.02,189.69,134.08
West Virginia,WV,54,2008,-0.66,304.99,188.43,133.19
West Virginia,WV,54,2009,-3.16,295.35,182.47,128.98
West Virginia,WV,54,2010,-1.87,289.83,179.06,126.57
West Virginia,WV,54,2011,-1.67,284.98,176.07,124.45
West Virginia,WV,54,2012,-0.72,282.93,174.8,123.56
West Virginia,WV,54,2013,1.46,287.07,177.36,125.36
West Virginia,WV,54,2014,2.62,294.58,182,128.64
West Virginia,WV,54,2015,1.78,299.82,185.24,130.93
West Virginia,WV,54,2016,1.84,305.33,188.64,133.34
West Virginia,WV,54,2017,1.06,308.55,190.63,134.75
West Virginia,WV,54,2018,2.36,315.83,195.13,137.92
West Virginia,WV,54,2019,2.02,322.23,199.08,140.72
West Virginia,WV,54,2020,2.46,330.14,203.97,144.17
West Virginia,WV,54,2021,7.89,356.21,220.07,155.56
West Virginia,WV,54,2022,10.67,394.21,243.55,172.15
West Virginia,WV,54,2023,6.31,419.1,258.93,183.02
West Virginia,WV,54,2024,5.89,443.79,274.18,193.8
West Virginia,WV,54,2025,4.14,462.17,285.54,201.83
Wisconsin,WI,55,1975,,100,46.95,28.8
Wisconsin,WI,55,1976,3.56,103.56,48.62,29.82
Wisconsin,WI,55,1977,15.63,119.74,56.22,34.49
Wisconsin,WI,55,1978,15.8,138.66,65.1,39.93
Wisconsin,WI,55,1979,11.3,154.32,72.46,44.45
Wisconsin,WI,55,1980,3.96,160.44,75.33,46.21
Wisconsin,WI,55,1981,-2.78,155.98,73.24,44.92
Wisconsin,WI,55,1982,-3.62,150.34,70.59,43.3
Wisconsin,WI,55,1983,11.06,166.97,78.4,48.09
Wisconsin,WI,55,1984,1.33,169.2,79.44,48.73
Wisconsin,WI,55,1985,2.2,172.93,81.2,49.8
Wisconsin,WI,55,1986,2.61,177.45,83.32,51.11
Wisconsin,WI,55,1987,1.62,180.32,84.67,51.93
Wisconsin,WI,55,1988,6.16,191.42,89.88,55.13
Wisconsin,WI,55,1989,6.05,203,95.32,58.47
Wisconsin,WI,55,1990,4.91,212.98,100,61.34
Wisconsin,WI,55,1991,4.33,222.2,104.33,63.99
Wisconsin,WI,55,1992,3.97,231.01,108.47,66.53
Wisconsin,WI,55,1993,4.59,241.61,113.45,69.58
Wisconsin,WI,55,1994,6.97,258.46,121.36,74.44
Wisconsin,WI,55,1995,7.99,279.12,131.06,80.39
Wisconsin,WI,55,1996,3.7,289.43,135.9,83.36
Wisconsin,WI,55,1997,4.63,302.83,142.19,87.22
Wisconsin,WI,55,1998,2.9,311.61,146.31,89.75
Wisconsin,WI,55,1999,4.57,325.86,153,93.85
Wisconsin,WI,55,2000,6.55,347.22,163.03,100
Wisconsin,WI,55,2001,5.19,365.24,171.5,105.19
Wisconsin,WI,55,2002,3.89,379.44,178.16,109.28
Wisconsin,WI,55,2003,3.34,392.11,184.11,112.93
Wisconsin,WI,55,2004,7.56,421.73,198.02,121.46
Wisconsin,WI,55,2005,8.32,456.83,214.5,131.57
Wisconsin,WI,55,2006,3.55,473.05,222.11,136.24
Wisconsin,WI,55,2007,1.09,478.21,224.54,137.73
Wisconsin,WI,55,2008,-1.25,472.23,221.73,136
Wisconsin,WI,55,2009,-3.84,454.1,213.22,130.78
Wisconsin,WI,55,2010,-4.18,435.14,204.31,125.32
Wisconsin,WI,55,2011,-3.25,420.99,197.67,121.25
Wisconsin,WI,55,2012,-1.7,413.83,194.31,119.19
Wisconsin,WI,55,2013,-0.22,412.93,193.89,118.93
Wisconsin,WI,55,2014,1.65,419.76,197.09,120.89
Wisconsin,WI,55,2015,2.84,431.67,202.69,124.32
Wisconsin,WI,55,2016,4.03,449.07,210.86,129.33
Wisconsin,WI,55,2017,5.08,471.88,221.57,135.9
Wisconsin,WI,55,2018,5.54,498,233.83,143.43
Wisconsin,WI,55,2019,4.87,522.26,245.22,150.41
Wisconsin,WI,55,2020,2.65,536.13,251.73,154.41
Wisconsin,WI,55,2021,10.08,590.16,277.1,169.97
Wisconsin,WI,55,2022,14.69,676.88,317.82,194.95
Wisconsin,WI,55,2023,10.61,748.7,351.54,215.63
Wisconsin,WI,55,2024,6.9,800.38,375.81,230.51
Wisconsin,WI,55,2025,5.44,843.9,396.24,243.05
Wyoming,WY,56,1975,,100,56.57,33.48
Wyoming,WY,56,1976,15.5,115.5,65.34,38.67
Wyoming,WY,56,1977,14.58,132.33,74.86,44.31
Wyoming,WY,56,1978,15.18,152.42,86.22,51.03
Wyoming,WY,56,1979,22.13,186.15,105.31,62.33
Wyoming,WY,56,1980,5.78,196.91,111.39,65.93
Wyoming,WY,56,1981,12.52,221.56,125.34,74.19
Wyoming,WY,56,1982,3.09,228.42,129.22,76.48
Wyoming,WY,56,1983,-7.98,210.19,118.91,70.38
Wyoming,WY,56,1984,-6.65,196.21,110.99,65.7
Wyoming,WY,56,1985,-2.87,190.57,107.81,63.81
Wyoming,WY,56,1986,-0.28,190.03,107.5,63.63
Wyoming,WY,56,1987,-8.89,173.13,97.94,57.97
Wyoming,WY,56,1988,-9.27,157.08,88.86,52.6
Wyoming,WY,56,1989,5.02,164.96,93.32,55.23
Wyoming,WY,56,1990,7.16,176.77,100,59.19
Wyoming,WY,56,1991,6.17,187.68,106.17,62.84
Wyoming,WY,56,1992,5.31,197.64,111.8,66.18
Wyoming,WY,56,1993,7.6,212.66,120.3,71.21
Wyoming,WY,56,1994,8.45,230.63,130.47,77.22
Wyoming,WY,56,1995,9.13,251.7,142.39,84.28
Wyoming,WY,56,1996,3.85,261.39,147.87,87.52
Wyoming,WY,56,1997,3.33,270.1,152.8,90.44
Wyoming,WY,56,1998,2.77,277.6,157.04,92.95
Wyoming,WY,56,1999,2.46,284.42,160.9,95.24
Wyoming,WY,56,2000,5,298.65,168.95,100
Wyoming,WY,56,2001,5.61,315.4,178.42,105.61
Wyoming,WY,56,2002,5.6,333.06,188.41,111.52
Wyoming,WY,56,2003,4.85,349.21,197.55,116.93
Wyoming,WY,56,2004,8.87,380.18,215.07,127.3
Wyoming,WY,56,2005,11.68,424.58,240.19,142.17
Wyoming,WY,56,2006,12.7,478.51,270.7,160.22
Wyoming,WY,56,2007,9.3,523.03,295.88,175.13
Wyoming,WY,56,2008,1.91,533.05,301.55,178.48
Wyoming,WY,56,2009,-2.55,519.45,293.86,173.93
Wyoming,WY,56,2010,-3.65,500.47,283.12,167.58
Wyoming,WY,56,2011,-1.66,492.15,278.41,164.79
Wyoming,WY,56,2012,0.99,497.03,281.17,166.42
Wyoming,WY,56,2013,2.28,508.36,287.58,170.22
Wyoming,WY,56,2014,3.51,526.19,297.67,176.19
Wyoming,WY,56,2015,2.96,541.75,306.47,181.4
Wyoming,WY,56,2016,1.95,552.34,312.46,184.94
Wyoming,WY,56,2017,1.47,560.47,317.06,187.67
Wyoming,WY,56,2018,3.47,579.92,328.06,194.18
Wyoming,WY,56,2019,4.41,605.51,342.54,202.75
Wyoming,WY,56,2020,3.81,628.61,355.61,210.48
Wyoming,WY,56,2021,9.51,688.39,389.43,230.5
Wyoming,WY,56,2022,14.58,788.73,446.19,264.1
Wyoming,WY,56,2023,5.67,833.44,471.48,279.07
Wyoming,WY,56,2024,4.57,871.5,493.01,291.81
Wyoming,WY,56,2025,4.13,907.5,513.38,303.86
