geography_scope,sample,age_kind,age_lower,age_upper,tenure,current_children,young_child,n_records,hhwt,rooms_sum,rooms_capped9_sum,owner_hhwt
active42,DUE,annual,45,45,owner,1,with_young_child,2704,259958.0,1742893.0,1742893.0,259958.0
active42,DUE,annual,45,45,owner,1,without_young_child,1004,102504.0,650866.0,650866.0,102504.0
active42,DUE,annual,45,45,owner,2,with_young_child,5206,501634.0,3592419.0,3592419.0,501634.0
active42,DUE,annual,45,45,owner,2,without_young_child,407,41567.0,273337.0,273337.0,41567.0
active42,DUE,annual,45,45,owner,3+,with_young_child,2818,284271.0,2102639.0,2102639.0,284271.0
active42,DUE,annual,45,45,owner,3+,without_young_child,67,7994.0,56722.0,56722.0,7994.0
active42,DUE,annual,45,45,renter,0,without_young_child,3093,412329.0,1540216.0,1540216.0,0.0
active42,DUE,annual,45,45,renter,1,with_young_child,848,110467.0,499761.0,499761.0,0.0
active42,DUE,annual,45,45,renter,1,without_young_child,427,59116.0,273108.0,273108.0,0.0
active42,DUE,annual,45,45,renter,2,with_young_child,911,114562.0,567412.0,567412.0,0.0
active42,DUE,annual,45,45,renter,2,without_young_child,144,19380.0,97898.0,97898.0,0.0
active42,DUE,annual,45,45,renter,3+,with_young_child,624,84195.0,444849.0,444849.0,0.0
active42,DUE,annual,45,45,renter,3+,without_young_child,28,3381.0,16713.0,16713.0,0.0
active42,DUE,annual,46,46,owner,0,without_young_child,5409,537796.0,3247248.0,3247248.0,537796.0
active42,DUE,annual,46,46,owner,1,with_young_child,2640,251286.0,1704163.0,1704163.0,251286.0
active42,DUE,annual,46,46,owner,1,without_young_child,1212,120410.0,777109.0,777109.0,120410.0
active42,DUE,annual,46,46,owner,2,with_young_child,4708,445907.0,3203355.0,3203355.0,445907.0
active42,DUE,annual,46,46,owner,2,without_young_child,532,57011.0,385609.0,385609.0,57011.0
active42,DUE,annual,46,46,owner,3+,with_young_child,2540,243345.0,1801907.0,1801907.0,243345.0
active42,DUE,annual,46,46,owner,3+,without_young_child,76,8946.0,61931.0,61931.0,8946.0
active42,DUE,annual,46,46,renter,0,without_young_child,2922,375041.0,1429074.0,1429074.0,0.0
active42,DUE,annual,46,46,renter,1,with_young_child,761,96604.0,431226.0,431226.0,0.0
active42,DUE,annual,46,46,renter,1,without_young_child,497,64144.0,285093.0,285093.0,0.0
active42,DUE,annual,46,46,renter,2,with_young_child,769,98738.0,485627.0,485627.0,0.0
active42,DUE,annual,46,46,renter,2,without_young_child,143,19004.0,96214.0,96214.0,0.0
active42,DUE,annual,46,46,renter,3+,with_young_child,558,70227.0,367312.0,367312.0,0.0
active42,DUE,annual,46,46,renter,3+,without_young_child,31,4224.0,24766.0,24766.0,0.0
active42,DUE,annual,47,47,owner,0,without_young_child,5885,573849.0,3465021.0,3465021.0,573849.0
active42,DUE,annual,47,47,owner,1,with_young_child,2680,263656.0,1803282.0,1803282.0,263656.0
active42,DUE,annual,47,47,owner,1,without_young_child,1567,160004.0,1031920.0,1031920.0,160004.0
active42,DUE,annual,47,47,owner,2,with_young_child,4473,422771.0,3061188.0,3061188.0,422771.0
active42,DUE,annual,47,47,owner,2,without_young_child,643,63404.0,430391.0,430391.0,63404.0
active42,DUE,annual,47,47,owner,3+,with_young_child,2302,228841.0,1690323.0,1690323.0,228841.0
active42,DUE,annual,47,47,owner,3+,without_young_child,95,9711.0,64370.0,64370.0,9711.0
active42,DUE,annual,47,47,renter,0,without_young_child,3080,394629.0,1510942.0,1510942.0,0.0
active42,DUE,annual,47,47,renter,1,with_young_child,690,85978.0,387726.0,387726.0,0.0
active42,DUE,annual,47,47,renter,1,without_young_child,554,73044.0,332851.0,332851.0,0.0
active42,DUE,annual,47,47,renter,2,with_young_child,724,90284.0,451373.0,451373.0,0.0
active42,DUE,annual,47,47,renter,2,without_young_child,159,19581.0,97485.0,97485.0,0.0
active42,DUE,annual,47,47,renter,3+,with_young_child,430,55552.0,292507.0,292507.0,0.0
active42,DUE,annual,47,47,renter,3+,without_young_child,34,5395.0,29981.0,29981.0,0.0
active42,DUE,annual,48,48,owner,0,without_young_child,6375,616356.0,3760202.0,3760202.0,616356.0
active42,DUE,annual,48,48,owner,1,with_young_child,2632,253662.0,1738392.0,1738392.0,253662.0
active42,DUE,annual,48,48,owner,1,without_young_child,1721,169492.0,1128500.0,1128500.0,169492.0
active42,DUE,annual,48,48,owner,2,with_young_child,3985,372325.0,2683450.0,2683450.0,372325.0
active42,DUE,annual,48,48,owner,2,without_young_child,731,72276.0,489370.0,489370.0,72276.0
active42,DUE,annual,48,48,owner,3+,with_young_child,2033,204466.0,1503848.0,1503848.0,204466.0
active42,DUE,annual,48,48,owner,3+,without_young_child,118,12256.0,84850.0,84850.0,12256.0
active42,DUE,annual,48,48,renter,0,without_young_child,3077,395484.0,1514803.0,1514803.0,0.0
active42,DUE,annual,48,48,renter,1,with_young_child,611,75031.0,341325.0,341325.0,0.0
active42,DUE,annual,48,48,renter,1,without_young_child,600,75587.0,343210.0,343210.0,0.0
active42,DUE,annual,48,48,renter,2,with_young_child,640,80122.0,398499.0,398499.0,0.0
active42,DUE,annual,48,48,renter,2,without_young_child,193,25738.0,123735.0,123735.0,0.0
active42,DUE,annual,48,48,renter,3+,with_young_child,358,49430.0,267686.0,267686.0,0.0
active42,DUE,annual,48,48,renter,3+,without_young_child,27,3742.0,20485.0,20485.0,0.0
active42,DUE,annual,49,49,owner,0,without_young_child,6887,665363.0,4078873.0,4078873.0,665363.0
active42,DUE,annual,49,49,owner,1,with_young_child,2492,235041.0,1617177.0,1617177.0,235041.0
active42,DUE,annual,49,49,owner,1,without_young_child,1961,198463.0,1315595.0,1315595.0,198463.0
active42,DUE,annual,49,49,owner,2,with_young_child,3493,333951.0,2404891.0,2404891.0,333951.0
active42,DUE,annual,49,49,owner,2,without_young_child,916,92258.0,640735.0,640735.0,92258.0
active42,DUE,annual,49,49,owner,3+,with_young_child,1684,163139.0,1205739.0,1205739.0,163139.0
active42,DUE,annual,49,49,owner,3+,without_young_child,137,13630.0,96615.0,96615.0,13630.0
active42,DUE,annual,49,49,renter,0,without_young_child,3037,386564.0,1472515.0,1472515.0,0.0
active42,DUE,annual,49,49,renter,1,with_young_child,598,73933.0,339564.0,339564.0,0.0
active42,DUE,annual,49,49,renter,1,without_young_child,570,72226.0,329886.0,329886.0,0.0
active42,DUE,annual,49,49,renter,2,with_young_child,504,64089.0,320252.0,320252.0,0.0
active42,DUE,annual,49,49,renter,2,without_young_child,183,23247.0,116479.0,116479.0,0.0
active42,DUE,annual,49,49,renter,3+,with_young_child,312,39994.0,214184.0,214184.0,0.0
active42,DUE,annual,49,49,renter,3+,without_young_child,32,3972.0,21842.0,21842.0,0.0
active42,DUE,annual,50,50,owner,0,without_young_child,7932,757241.0,4682113.0,4682113.0,757241.0
active42,DUE,annual,50,50,owner,1,with_young_child,2416,229460.0,1581331.0,1581331.0,229460.0
active42,DUE,annual,50,50,owner,1,without_young_child,2376,234564.0,1551833.0,1551833.0,234564.0
active42,DUE,annual,50,50,owner,2,with_young_child,3024,285194.0,2063085.0,2063085.0,285194.0
active42,DUE,annual,50,50,owner,2,without_young_child,1014,103969.0,716093.0,716093.0,103969.0
active42,DUE,annual,50,50,owner,3+,with_young_child,1508,143737.0,1059318.0,1059318.0,143737.0
active42,DUE,annual,50,50,owner,3+,without_young_child,151,14841.0,105463.0,105463.0,14841.0
active42,DUE,annual,50,50,renter,0,without_young_child,3392,417991.0,1610051.0,1610051.0,0.0
active42,DUE,annual,50,50,renter,1,with_young_child,562,65062.0,298733.0,298733.0,0.0
active42,DUE,annual,50,50,renter,1,without_young_child,678,82121.0,379554.0,379554.0,0.0
active42,DUE,annual,50,50,renter,2,with_young_child,473,56340.0,273689.0,273689.0,0.0
active42,DUE,annual,50,50,renter,2,without_young_child,170,19404.0,96632.0,96632.0,0.0
active42,DUE,annual,50,50,renter,3+,with_young_child,305,38104.0,199131.0,199131.0,0.0
active42,DUE,annual,50,50,renter,3+,without_young_child,39,4708.0,25699.0,25699.0,0.0
active42,DUE,annual,51,51,owner,0,without_young_child,7795,734865.0,4580727.0,4580727.0,734865.0
active42,DUE,annual,51,51,owner,1,with_young_child,2159,194132.0,1357552.0,1357552.0,194132.0
active42,DUE,annual,51,51,owner,1,without_young_child,2336,219723.0,1464923.0,1464923.0,219723.0
active42,DUE,annual,51,51,owner,2,with_young_child,2393,219822.0,1594596.0,1594596.0,219822.0
active42,DUE,annual,51,51,owner,2,without_young_child,977,94326.0,652615.0,652615.0,94326.0
active42,DUE,annual,51,51,owner,3+,with_young_child,1135,108981.0,797502.0,797502.0,108981.0
active42,DUE,annual,51,51,owner,3+,without_young_child,179,18030.0,128925.0,128925.0,18030.0
active42,DUE,annual,51,51,renter,0,without_young_child,3068,363174.0,1395011.0,1395011.0,0.0
active42,DUE,annual,51,51,renter,1,with_young_child,453,56827.0,256542.0,256542.0,0.0
active42,DUE,annual,51,51,renter,1,without_young_child,609,72943.0,335718.0,335718.0,0.0
active42,DUE,annual,51,51,renter,2,with_young_child,370,43108.0,211600.0,211600.0,0.0
active42,DUE,annual,51,51,renter,2,without_young_child,191,24450.0,115919.0,115919.0,0.0
active42,DUE,annual,51,51,renter,3+,with_young_child,238,27568.0,145094.0,145094.0,0.0
active42,DUE,annual,51,51,renter,3+,without_young_child,29,3444.0,20142.0,20142.0,0.0
active42,DUE,annual,52,52,owner,0,without_young_child,8288,764531.0,4782505.0,4782505.0,764531.0
active42,DUE,annual,52,52,owner,1,with_young_child,1825,170356.0,1194203.0,1194203.0,170356.0
active42,DUE,annual,52,52,owner,1,without_young_child,2668,247378.0,1637785.0,1637785.0,247378.0
active42,DUE,annual,52,52,owner,2,with_young_child,1996,182826.0,1332464.0,1332464.0,182826.0
active42,DUE,annual,52,52,owner,2,without_young_child,989,93025.0,644915.0,644915.0,93025.0
active42,DUE,annual,52,52,owner,3+,with_young_child,950,89029.0,656414.0,656414.0,89029.0
active42,DUE,annual,52,52,owner,3+,without_young_child,198,19526.0,137338.0,137338.0,19526.0
active42,DUE,annual,52,52,renter,0,without_young_child,3119,370246.0,1417485.0,1417485.0,0.0
active42,DUE,annual,52,52,renter,1,with_young_child,389,48202.0,224573.0,224573.0,0.0
active42,DUE,annual,52,52,renter,1,without_young_child,603,70232.0,321254.0,321254.0,0.0
active42,DUE,annual,52,52,renter,2,with_young_child,290,32483.0,162483.0,162483.0,0.0
active42,DUE,annual,52,52,renter,2,without_young_child,177,22048.0,106052.0,106052.0,0.0
active42,DUE,annual,52,52,renter,3+,with_young_child,191,23688.0,123157.0,123157.0,0.0
active42,DUE,annual,52,52,renter,3+,without_young_child,43,5511.0,28358.0,28358.0,0.0
active42,DUE,annual,53,53,owner,0,without_young_child,8850,810895.0,5115053.0,5115053.0,810895.0
active42,DUE,annual,53,53,owner,1,with_young_child,1608,147915.0,1040734.0,1040734.0,147915.0
active42,DUE,annual,53,53,owner,1,without_young_child,2720,260215.0,1757214.0,1757214.0,260215.0
active42,DUE,annual,53,53,owner,2,with_young_child,1622,146618.0,1069076.0,1069076.0,146618.0
active42,DUE,annual,53,53,owner,2,without_young_child,1049,93636.0,653608.0,653608.0,93636.0
active42,DUE,annual,53,53,owner,3+,with_young_child,763,72577.0,535889.0,535889.0,72577.0
active42,DUE,annual,53,53,owner,3+,without_young_child,177,15344.0,107602.0,107602.0,15344.0
active42,DUE,annual,53,53,renter,0,without_young_child,3177,371368.0,1456755.0,1456755.0,0.0
active42,DUE,annual,53,53,renter,1,with_young_child,280,31898.0,142021.0,142021.0,0.0
active42,DUE,annual,53,53,renter,1,without_young_child,643,76696.0,350650.0,350650.0,0.0
active42,DUE,annual,53,53,renter,2,with_young_child,245,27909.0,145741.0,145741.0,0.0
active42,DUE,annual,53,53,renter,2,without_young_child,148,17422.0,90254.0,90254.0,0.0
active42,DUE,annual,53,53,renter,3+,with_young_child,158,18402.0,95778.0,95778.0,0.0
active42,DUE,annual,53,53,renter,3+,without_young_child,28,3549.0,19362.0,19362.0,0.0
active42,DUE,annual,54,54,owner,0,without_young_child,9131,834556.0,5289427.0,5289427.0,834556.0
active42,DUE,annual,54,54,owner,1,with_young_child,1307,118447.0,830291.0,830291.0,118447.0
active42,DUE,annual,54,54,owner,1,without_young_child,2718,254949.0,1718192.0,1718192.0,254949.0
active42,DUE,annual,54,54,owner,2,with_young_child,1292,118113.0,845144.0,845144.0,118113.0
active42,DUE,annual,54,54,owner,2,without_young_child,917,89091.0,614165.0,614165.0,89091.0
active42,DUE,annual,54,54,owner,3+,with_young_child,618,57439.0,419510.0,419510.0,57439.0
active42,DUE,annual,54,54,owner,3+,without_young_child,163,16366.0,117708.0,117708.0,16366.0
active42,DUE,annual,54,54,renter,0,without_young_child,3055,345024.0,1333926.0,1333926.0,0.0
active42,DUE,annual,54,54,renter,1,with_young_child,257,29632.0,137123.0,137123.0,0.0
active42,DUE,annual,54,54,renter,1,without_young_child,610,67855.0,316406.0,316406.0,0.0
active42,DUE,annual,54,54,renter,2,with_young_child,196,21067.0,101048.0,101048.0,0.0
active42,DUE,annual,54,54,renter,2,without_young_child,142,16595.0,83441.0,83441.0,0.0
active42,DUE,annual,54,54,renter,3+,with_young_child,121,15361.0,76332.0,76332.0,0.0
active42,DUE,annual,54,54,renter,3+,without_young_child,38,3734.0,19566.0,19566.0,0.0
active42,DUE,annual,55,55,owner,0,without_young_child,9697,896836.0,5704288.0,5704288.0,896836.0
active42,DUE,annual,55,55,owner,1,with_young_child,1119,102884.0,720696.0,720696.0,102884.0
active42,DUE,annual,55,55,owner,1,without_young_child,2753,259073.0,1753555.0,1753555.0,259073.0
active42,DUE,annual,55,55,owner,2,with_young_child,989,91148.0,659363.0,659363.0,91148.0
active42,DUE,annual,55,55,owner,2,without_young_child,874,87402.0,610402.0,610402.0,87402.0
active42,DUE,annual,55,55,owner,3+,with_young_child,441,43337.0,317850.0,317850.0,43337.0
active42,DUE,annual,55,55,owner,3+,without_young_child,142,13680.0,92693.0,92693.0,13680.0
active42,DUE,annual,55,55,renter,0,without_young_child,3156,368139.0,1416372.0,1416372.0,0.0
active42,DUE,annual,55,55,renter,1,with_young_child,191,22686.0,101317.0,101317.0,0.0
active42,DUE,annual,55,55,renter,1,without_young_child,597,72254.0,334175.0,334175.0,0.0
active42,DUE,annual,55,55,renter,2,with_young_child,159,20661.0,101209.0,101209.0,0.0
active42,DUE,annual,55,55,renter,2,without_young_child,184,21036.0,101329.0,101329.0,0.0
active42,DUE,annual,55,55,renter,3+,with_young_child,106,13346.0,74140.0,74140.0,0.0
active42,DUE,annual,55,55,renter,3+,without_young_child,38,4661.0,21568.0,21568.0,0.0
active42,DUE,annual,56,56,owner,0,without_young_child,9778,897628.0,5710806.0,5710806.0,897628.0
active42,DUE,annual,56,56,owner,1,with_young_child,890,83094.0,574978.0,574978.0,83094.0
active42,DUE,annual,56,56,owner,1,without_young_child,2671,251851.0,1710203.0,1710203.0,251851.0
active42,DUE,annual,56,56,owner,2,with_young_child,756,68496.0,489961.0,489961.0,68496.0
active42,DUE,annual,56,56,owner,2,without_young_child,796,78483.0,543797.0,543797.0,78483.0
active42,DUE,annual,56,56,owner,3+,with_young_child,360,34513.0,244799.0,244799.0,34513.0
active42,DUE,annual,56,56,owner,3+,without_young_child,156,16695.0,117044.0,117044.0,16695.0
active42,DUE,annual,56,56,renter,0,without_young_child,3032,346407.0,1361984.0,1361984.0,0.0
active42,DUE,annual,56,56,renter,1,with_young_child,155,19846.0,90047.0,90047.0,0.0
active42,DUE,annual,56,56,renter,1,without_young_child,586,70233.0,329678.0,329678.0,0.0
active42,DUE,annual,56,56,renter,2,with_young_child,117,13351.0,70822.0,70822.0,0.0
active42,DUE,annual,56,56,renter,2,without_young_child,172,18596.0,90746.0,90746.0,0.0
active42,DUE,annual,56,56,renter,3+,with_young_child,67,8760.0,45835.0,45835.0,0.0
active42,DUE,annual,56,56,renter,3+,without_young_child,34,3968.0,22126.0,22126.0,0.0
active42,DUE,annual,57,57,owner,0,without_young_child,10707,977213.0,6276452.0,6276452.0,977213.0
active42,DUE,annual,57,57,owner,1,with_young_child,707,62342.0,440111.0,440111.0,62342.0
active42,DUE,annual,57,57,owner,1,without_young_child,2633,245925.0,1678020.0,1678020.0,245925.0
active42,DUE,annual,57,57,owner,2,with_young_child,623,58084.0,423077.0,423077.0,58084.0
active42,DUE,annual,57,57,owner,2,without_young_child,768,71358.0,499801.0,499801.0,71358.0
active42,DUE,annual,57,57,owner,3+,with_young_child,295,28553.0,200374.0,200374.0,28553.0
active42,DUE,annual,57,57,owner,3+,without_young_child,154,14392.0,99951.0,99951.0,14392.0
active42,DUE,annual,57,57,renter,0,without_young_child,3018,347089.0,1348415.0,1348415.0,0.0
active42,DUE,annual,57,57,renter,1,with_young_child,129,14366.0,69630.0,69630.0,0.0
active42,DUE,annual,57,57,renter,1,without_young_child,559,64741.0,302417.0,302417.0,0.0
active42,DUE,annual,57,57,renter,2,with_young_child,86,9105.0,43018.0,43018.0,0.0
active42,DUE,annual,57,57,renter,2,without_young_child,148,17277.0,87106.0,87106.0,0.0
active42,DUE,annual,57,57,renter,3+,with_young_child,55,5801.0,31455.0,31455.0,0.0
active42,DUE,annual,57,57,renter,3+,without_young_child,32,3408.0,19432.0,19432.0,0.0
active42,DUE,annual,58,58,owner,0,without_young_child,11655,1038059.0,6679721.0,6679721.0,1038059.0
active42,DUE,annual,58,58,owner,1,with_young_child,616,60040.0,421105.0,421105.0,60040.0
active42,DUE,annual,58,58,owner,1,without_young_child,2689,248582.0,1677178.0,1677178.0,248582.0
active42,DUE,annual,58,58,owner,2,with_young_child,475,44593.0,323631.0,323631.0,44593.0
active42,DUE,annual,58,58,owner,2,without_young_child,642,63838.0,446341.0,446341.0,63838.0
active42,DUE,annual,58,58,owner,3+,with_young_child,204,19050.0,137927.0,137927.0,19050.0
active42,DUE,annual,58,58,owner,3+,without_young_child,141,12672.0,89732.0,89732.0,12672.0
active42,DUE,annual,58,58,renter,0,without_young_child,3054,346029.0,1329586.0,1329586.0,0.0
active42,DUE,annual,58,58,renter,1,with_young_child,114,13444.0,60550.0,60550.0,0.0
active42,DUE,annual,58,58,renter,1,without_young_child,548,61732.0,275863.0,275863.0,0.0
active42,DUE,annual,58,58,renter,2,with_young_child,90,9866.0,49609.0,49609.0,0.0
active42,DUE,annual,58,58,renter,2,without_young_child,97,11468.0,56499.0,56499.0,0.0
active42,DUE,annual,58,58,renter,3+,with_young_child,58,6109.0,33264.0,33264.0,0.0
active42,DUE,annual,58,58,renter,3+,without_young_child,37,4287.0,23840.0,23840.0,0.0
active42,DUE,annual,59,59,owner,0,without_young_child,10791,969050.0,6243424.0,6243424.0,969050.0
active42,DUE,annual,59,59,owner,1,with_young_child,461,40992.0,281903.0,281903.0,40992.0
active42,DUE,annual,59,59,owner,1,without_young_child,2328,217636.0,1477922.0,1477922.0,217636.0
active42,DUE,annual,59,59,owner,2,with_young_child,323,29522.0,211842.0,211842.0,29522.0
active42,DUE,annual,59,59,owner,2,without_young_child,625,57630.0,396128.0,396128.0,57630.0
active42,DUE,annual,59,59,owner,3+,with_young_child,154,14627.0,106589.0,106589.0,14627.0
active42,DUE,annual,59,59,owner,3+,without_young_child,111,11425.0,78810.0,78810.0,11425.0
active42,DUE,annual,59,59,renter,0,without_young_child,2782,319092.0,1225795.0,1225795.0,0.0
active42,DUE,annual,59,59,renter,1,with_young_child,80,10701.0,50555.0,50555.0,0.0
active42,DUE,annual,59,59,renter,1,without_young_child,447,51458.0,233153.0,233153.0,0.0
active42,DUE,annual,59,59,renter,2,with_young_child,59,7464.0,35739.0,35739.0,0.0
active42,DUE,annual,59,59,renter,2,without_young_child,92,9973.0,50529.0,50529.0,0.0
active42,DUE,annual,59,59,renter,3+,with_young_child,44,4535.0,24373.0,24373.0,0.0
active42,DUE,annual,59,59,renter,3+,without_young_child,22,2088.0,10758.0,10758.0,0.0
active42,DUE,annual,60,60,owner,0,without_young_child,9758,884807.0,5662313.0,5662313.0,884807.0
