restriction_id,parameter,cps_projection,coordinate,parameter_minus,parameter_base,parameter_plus,coordinate_minus,coordinate_base,coordinate_plus,actual_minus_coordinate_step,actual_plus_coordinate_step,model_minus,model_base,model_plus,target,central_derivative,minus_side_derivative,plus_side_derivative,signed_slope_asymmetry,relative_slope_asymmetry,working_weight,weighted_central_derivative,weighted_minus_side_derivative,weighted_plus_side_derivative
bequest_wealth,kappa_fert_continuation,uniform_birth_time,log(parameter),1.7353551744773008,1.7707705862013274,1.806185997925354,0.551212103962574,0.5714148112800935,0.5912174385762733,-0.020202707317519497,0.019802627296179764,0.012366208891826398,0.012368034993361301,0.012369691941495675,0.0088,8.706463032770024e-05,9.038895164907382e-05,8.367314647656215e-05,-6.715805172511678e-06,0.07713586042040538,5165289.256198347,0.19787415983568235,0.20542943556607685,0.19016624199218668
old_dispersion,kappa_fert_continuation,uniform_birth_time,log(parameter),1.7353551744773008,1.7707705862013274,1.806185997925354,0.551212103962574,0.5714148112800935,0.5912174385762733,-0.020202707317519497,0.019802627296179764,3.729805252818891,3.7297557246748427,3.7296969952261456,3.51593508651872,-0.0027060789214916857,-0.0024515597474051706,-0.002965740243389039,-0.0005141804959838685,0.19000942356124417,10.616361531535475,-0.00881715160508436,-0.007987857926138507,-0.009663199820072686
mean_rooms,kappa_fert_continuation,uniform_birth_time,log(parameter),1.7353551744773008,1.7707705862013274,1.806185997925354,0.551212103962574,0.5714148112800935,0.5912174385762733,-0.020202707317519497,0.019802627296179764,6.246280502781141,6.246382336944046,6.246490500370432,5.561097376118652,0.0052492396656311675,0.005040619621142064,0.005462074540334604,0.0004214549191925406,0.08028875533193337,128.02070205233477,0.059393169806473065,0.05703271257520937,0.061801316254189255
ownership_30_55,kappa_fert_continuation,uniform_birth_time,log(parameter),1.7353551744773008,1.7707705862013274,1.806185997925354,0.551212103962574,0.5714148112800935,0.5912174385762733,-0.020202707317519497,0.019802627296179764,0.5748769110013462,0.5747683591158299,0.5746766320592162,0.6483340343191493,-0.005006305885551976,-0.0053731355808015425,-0.004632064990257667,0.0007410705905438759,0.1480274293032273,2339.3623724673616,-0.24213977337148426,-0.2598822088726796,-0.22403888068843275
first_birth_rooms,kappa_fert_continuation,uniform_birth_time,log(parameter),1.7353551744773008,1.7707705862013274,1.806185997925354,0.551212103962574,0.5714148112800935,0.5912174385762733,-0.020202707317519497,0.019802627296179764,0.4389736701856659,0.43884666342482603,0.4387232101612648,0.7202462623815278,-0.006260665654208368,-0.006286620839660323,-0.006234186086259375,5.243475340094804e-05,0.008375268109981536,137.56527490029643,-0.07343023556653983,-0.07373465932707544,-0.07311966141682656
family_rooms,kappa_fert_continuation,uniform_birth_time,log(parameter),1.7353551744773008,1.7707705862013274,1.806185997925354,0.551212103962574,0.5714148112800935,0.5912174385762733,-0.020202707317519497,0.019802627296179764,0.16720735410623355,0.16621534127109694,0.16519215968396495,0.3470669317962507,-0.050373142525310416,-0.049102965238542746,-0.05166898168756534,-0.0025660164490225942,0.05094017010618858,280.52808370152104,-0.8436983847533317,-0.8224242201594155,-0.8654023593970667
recent_parent_ownership,kappa_fert_continuation,uniform_birth_time,log(parameter),1.7353551744773008,1.7707705862013274,1.806185997925354,0.551212103962574,0.5714148112800935,0.5912174385762733,-0.020202707317519497,0.019802627296179764,-0.05262547081104513,-0.05324358594536549,-0.05379100550218158,0.16289550916123285,-0.029134481748274856,-0.030595658522674447,-0.027643784262994863,0.0029518742596795836,0.10131892117334036,27055.822957508266,-4.792230196331779,-5.032574113239484,-4.547030519732843
cps_childlessness,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,0.18060310867093451,0.18058501851824132,0.18058766541890736,0.19827875100684264,-0.00038602981767998126,-0.0008954321026817147,0.0001336641156977897,0.0010290962183795043,2.6658464482467132,35532.3042455214,-0.07276667617745299,-0.16878908019678374,0.02519570504159803
cps_exactly_one,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,0.23323169363382845,0.23323606686283196,0.23324756421262308,0.21365532522014702,0.00039671156229223974,0.0002164674731351546,0.0005805971914307515,0.000364129718295597,0.9178701931237356,26952.820824310795,0.06512938397565432,0.03553814538350526,0.09531846563126903
nchs_mean_age,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,26.584864823055852,26.585140795182383,26.585613559383184,25.976263860992496,0.018715912129251486,0.013660155651085066,0.02387381198109356,0.010213656330008493,0.5457204682023142,139.8280678447927,0.22131363726197303,0.16152986356360066,0.2823052453097617
nchs_share30,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,0.26515570580348896,0.26516756649743256,0.2651916889313113,0.2492780130410667,0.0008994582390020419,0.0005870843821666411,0.001218143103838527,0.000631058721671886,0.7015986894200359,13866.065434728796,0.10591503813757402,0.06913168619828798,0.14344153814548305
wealth_earnings,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,6.083697604467627,6.096876962747856,6.113388266902086,6.14586139445743,0.7421675814277926,0.6523560467957507,0.8337936126998373,0.18143756590408666,0.24446980768822385,7.595098472533724,2.0453549423362953,1.7978414819867385,2.2978690113938507
bequest_wealth,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,0.012352202459763128,0.012368034993361301,0.012381069991207772,0.0088,0.0007215920507451088,0.0007836837582873429,0.0006582458807870057,-0.0001254378775003372,0.17383489378910327,5165289.256198347,1.6399819335116108,1.781099450653052,1.496013365425013
old_dispersion,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,3.7225014152375326,3.7297557246748427,3.779661194843981,3.51593508651872,1.4288039372347732,0.35907610417239644,2.5201438891275574,2.161067784955161,1.5125012807128528,10.616361531535475,4.65543736676977,1.1699689994650482,8.211323978982795
mean_rooms,chi,uniform_birth_time,log(parameter),1.0326524774836185,1.0537270178404272,1.0748015581972359,0.032130712899971596,0.05233342021749116,0.07213604751367099,-0.020202707317519566,0.019802627296179827,6.256231698251832,6.246382336944046,6.235893719584756,5.561097376118652,-0.5083816661818735,-0.48752680286790545,-0.5296578682422057,-0.04213106537430028,0.08287290470311313,128.02070205233477,-5.752147082125493,-5.516182158251445,-5.992879295226722
