scope,stage,case,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
search,polish_2_coordinates,task_012,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_012,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_013,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,theta1,0.10437601132166745,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_013,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_013,psi_child_2007,0.29881178637395606,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_013,psi_child_2023,-0.026695004657315502,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_013,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_013,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_014,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,theta1,0.10613495044093452,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_014,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_014,psi_child_2007,0.29880915553048637,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_014,psi_child_2023,-0.02669763550078519,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_014,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_014,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_015,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_015,hbar_child_rooms,0.2320584756669226,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_015,psi_child_2007,0.298740370362089,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_015,psi_child_2023,-0.026766420669182556,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_015,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_015,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_016,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_016,hbar_child_rooms,0.2337413868034396,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_016,psi_child_2007,0.29888076221601517,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_016,psi_child_2023,-0.026626028815256386,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_016,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_016,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_017,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_017,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_017,psi_child_2007,0.29789924409309826,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_017,psi_child_2023,-0.0276075469381733,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_017,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_017,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_018,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_018,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,first_birth_fixed_cost,4.570469127698956,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_018,psi_child_2007,0.2997242043962078,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_018,psi_child_2023,-0.025782586635063776,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_018,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_018,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_019,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_019,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_019,psi_child_2007,0.2986555982301675,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_019,psi_child_2023,-0.02685119280110404,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_019,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_019,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_020,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_020,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_020,psi_child_2007,0.29896570973095227,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_020,psi_child_2023,-0.02654108130031929,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_020,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_020,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_021,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_021,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_021,psi_child_2007,0.2988105057943076,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_021,psi_child_2023,-0.028528550626551186,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_021,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_021,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_022,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_022,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,psi_child_change_2023,-0.3236755132052146,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_022,psi_child_2007,0.2988105057943076,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_022,psi_child_2023,-0.02486500741090697,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_022,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_022,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_001,beta_annual,0.9957106570239509,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,kappa_fert_continuation,1.7578294275699824,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,H0,14.481388335001649,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,theta0,0.5636941997369248,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,theta1,0.1048129942109513,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_001,hbar_child_rooms,0.2333195182777709,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,hbar_first_child_jump,0.6048021426906701,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,psi_child_change_2023,-0.3245910290201195,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_001,psi_child_2007,0.29755122207482704,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_001,psi_child_2023,-0.027039806945292455,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_001,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_001,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_002,beta_annual,0.9956918643790077,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,H0,14.427261788151577,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,theta1,0.10437601132166745,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_002,hbar_child_rooms,0.2337413868034396,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,psi_child_change_2023,-0.3236755132052146,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_002,psi_child_2007,0.29627807420322766,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_002,psi_child_2023,-0.027397439001986934,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_002,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_002,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_004,beta_annual,0.9955781323374735,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,kappa_fert_continuation,1.8190419646438452,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,H0,14.106724582762977,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,theta0,0.5824285705869439,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,theta1,0.10179210819355064,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_004,hbar_child_rooms,0.23628866484022906,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,hbar_first_child_jump,0.6144638499470103,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,psi_child_change_2023,-0.31818754956349027,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_004,psi_child_2007,0.28840137428833906,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_004,psi_child_2023,-0.029786175275151205,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_004,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_004,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_005,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,kappa_fert_continuation,1.7578294275699824,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,H0,14.481388335001649,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,theta0,0.5636941997369248,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_005,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_005,psi_child_2007,0.29739979958957063,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_005,psi_child_2023,-0.028106991441700924,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_005,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_005,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_006,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,H0,14.427261788151577,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_006,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_006,psi_child_2007,0.2959770239921246,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_006,psi_child_2023,-0.029529767039146948,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_006,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_006,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_008,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,kappa_fert_continuation,1.8190419646438452,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
