stage,cell,case_id,case_directory,status,loss,task_id,proposal_index,started_solves,completed_solves,unfinished_solves,score_path,checkpoint_sha256,validity_exception,smoke_index,common_parameter_anchor,repeat_index
production,B_floor,worker04_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal05,verified_scored,931.8177382538523,4,5,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal05/result/evaluation/scored_repetition_01/score.json,c5a2b06e3bb91a3da4ff673e37dd3da64d1a2695c6bcbe74b4a59750cc260b28,,,,
production,B_floor,worker04_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal06,verified_scored,860.354868410144,4,6,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal06/result/evaluation/scored_repetition_01/score.json,3370c67b22e0c1d5d68a5ab2d639647fccca73de302aa6603896f1a05ca2897c,,,,
production,B_floor,worker04_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal07,verified_scored,897.4807336706938,4,7,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal07/result/evaluation/scored_repetition_01/score.json,868a15b9daffd45a6d806d89daba5ae79fd20b1238e72ca429519fe8c54363df,,,,
production,B_floor,worker04_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal08,verified_scored,1244.923844664014,4,8,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal08/result/evaluation/scored_repetition_01/score.json,037f1a7336951481540ebc7f5cb4d284f6b597879fc40f460b9904a4c33bbf36,,,,
production,B_floor,worker04_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal09,verified_scored,862.8535968670428,4,9,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal09/result/evaluation/scored_repetition_01/score.json,20dacce2d17b5d6662d7b0a764f2fa8ee44e9685c85de0fdd3d664f7d2fb37a0,,,,
production,B_floor,worker04_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal10,verified_scored,831.0008000074198,4,10,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal10/result/evaluation/scored_repetition_01/score.json,a475843bce5cb573bff6618a40d3f169ea32d2511cc68bf1e6e059a60f187c9c,,,,
production,B_floor,worker04_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal11,verified_scored,904.3021823836287,4,11,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal11/result/evaluation/scored_repetition_01/score.json,f20a834e76e308c041fb49f86c34709a835d077c7455cea40c2897eeda5f8d67,,,,
production,B_floor,worker04_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal12,verified_scored,1063.2145140188888,4,12,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal12/result/evaluation/scored_repetition_01/score.json,b2f8b88fdec109ace7fcdee1c3ed0e5d4a826fadb17740f065691082c3b0369a,,,,
production,B_floor,worker04_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal13,verified_scored,1000.7619703794072,4,13,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal13/result/evaluation/scored_repetition_01/score.json,d63bd39cb3692811aab4ab1b2fabca232addba428404a41c4ecf56f41161c024,,,,
production,B_floor,worker04_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal14,verified_scored,988.5214377019319,4,14,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal14/result/evaluation/scored_repetition_01/score.json,0ecba151a4a1fe5fb0a5649d1cb95c22b04990be9292d55e374994df1afd8cbd,,,,
production,B_floor,worker04_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal15,verified_scored,918.3887692658986,4,15,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal15/result/evaluation/scored_repetition_01/score.json,f52a14560a09ffaceefb813c23b121abfda20701f63a638c5e30118b3e221a83,,,,
production,B_floor,worker04_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal16,verified_scored,882.0188500236741,4,16,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal16/result/evaluation/scored_repetition_01/score.json,58bf7df0b67d761a48cbed1b976fd9c17f008036e3f31e3cacae61668f0635ca,,,,
production,B_floor,worker04_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal17,verified_scored,784.954905297168,4,17,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal17/result/evaluation/scored_repetition_01/score.json,7efd047573ed35161e03ae70368e637108045d53c24df45d15ec5759e3e4a825,,,,
production,B_floor,worker04_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal18,verified_scored,799.8392349887847,4,18,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker04_proposal18/result/evaluation/scored_repetition_01/score.json,ee74f2d6cbda24648cb6ee30a99dfcd651848484f218f0e783417c60e065c4c4,,,,
production,B_floor,worker05_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal01,verified_scored,1381.2493648046084,5,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal01/result/evaluation/scored_repetition_01/score.json,30c0cec6db5ed888e4043c8685fef7d4ed47fa11e144c0bef5fb60b4808b103b,,,,
production,B_floor,worker05_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal02,verified_scored,1094.9158046200257,5,2,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal02/result/evaluation/scored_repetition_01/score.json,44426c11e529655473310efdfec1cf2a876c2a22a9decf642191464ad8644876,,,,
production,B_floor,worker05_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal03,verified_scored,1569.2171041408756,5,3,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal03/result/evaluation/scored_repetition_01/score.json,988790b0954b3215905f3aae3d9ffabb5789a4d6244925f1a917b2bef4cd9316,,,,
production,B_floor,worker05_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal04,verified_scored,1193.2059169439751,5,4,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal04/result/evaluation/scored_repetition_01/score.json,16f9ba65d7515f60438b408b339bd43a77d63be829a48513cd37c172212dc3ca,,,,
production,B_floor,worker05_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal05,verified_scored,1065.1961198093895,5,5,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal05/result/evaluation/scored_repetition_01/score.json,23445ac377636bb5aaacc75c18d302788e28f1434b7e7d58f85076688e1b946b,,,,
production,B_floor,worker05_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal06,verified_scored,1684.028798713569,5,6,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal06/result/evaluation/scored_repetition_01/score.json,e1d766751121b12df6dc242ed7801f048403b67ab20a2f2d86836866d0fe28e3,,,,
production,B_floor,worker05_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal07,verified_scored,1455.7725024791662,5,7,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal07/result/evaluation/scored_repetition_01/score.json,76fa998ca5f13d281ea598dd1e8e372f5c13f01fc5aaa4d54a040c233aa6d12d,,,,
production,B_floor,worker05_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal08,verified_scored,999.6584788947374,5,8,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal08/result/evaluation/scored_repetition_01/score.json,5e8d87d351c636205fcedd27c6ce4e935356de494cb66600373d8a23531ab934,,,,
production,B_floor,worker05_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal09,verified_scored,1113.3163380319852,5,9,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal09/result/evaluation/scored_repetition_01/score.json,a0347a2f92161396a559760674a488367ab0f5a4747bc6cd438360789c8c2826,,,,
production,B_floor,worker05_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal10,verified_scored,969.6738362107676,5,10,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal10/result/evaluation/scored_repetition_01/score.json,1146582cd06b407a2e4f70859d5f69810254bbb9184b57ef22bc6f6175b00a8c,,,,
production,B_floor,worker05_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal11,verified_scored,897.8938965148501,5,11,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal11/result/evaluation/scored_repetition_01/score.json,bf6d0c04bd23600e2f45ae7d880a0a16870fc4bf2b3580c204d1722969211c4b,,,,
production,B_floor,worker05_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal12,verified_scored,1187.5917535870155,5,12,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal12/result/evaluation/scored_repetition_01/score.json,1b28202b23bd9c0969bb518498f2a610228901b4d8df9dc90eb43268b96b59f1,,,,
production,B_floor,worker05_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal13,verified_scored,1272.7626135085418,5,13,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal13/result/evaluation/scored_repetition_01/score.json,8170734960987abe32fbd5555ca86c12d7c47ec4721eeb3b2e58242fd78a17b6,,,,
production,B_floor,worker05_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal14,verified_scored,1010.4424869519002,5,14,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal14/result/evaluation/scored_repetition_01/score.json,153701dcb2f6060c2b7268b2fe2f08febb198fb8d7212019d7e49551828dc4a9,,,,
production,B_floor,worker05_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal15,verified_scored,918.7470771083063,5,15,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal15/result/evaluation/scored_repetition_01/score.json,cd12313418a273dd3ea3d8203b5bc92cac347eec687d04e2dc05111cfc7e23c2,,,,
production,B_floor,worker05_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal16,verified_scored,1051.051473978521,5,16,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal16/result/evaluation/scored_repetition_01/score.json,a84c7af8de23e0a02574e2daccf24f62a81ec4eedea961cfdf3ecb069f247c5e,,,,
production,B_floor,worker05_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal17,verified_scored,1009.8517528762363,5,17,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal17/result/evaluation/scored_repetition_01/score.json,1bc379e7e3a7a737ab8b1ff3bd02967456c1b29472b339a339d21403fa554328,,,,
production,B_floor,worker05_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal18,verified_scored,1097.7465664862955,5,18,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_floor/worker05_proposal18/result/evaluation/scored_repetition_01/score.json,6f34627ba7a39cae4a58d6af83bf9468b34300bab5c1399e280345350c788e2f,,,,
