stage,case_id,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
polish_2_coordinates,16,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,16,hbar_child_rooms,0.2337413868034396,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,psi_child_2007,0.29888076221601517,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,16,psi_child_2023,-0.026626028815256386,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,16,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,16,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,17,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,17,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,17,psi_child_2007,0.29789924409309826,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,17,psi_child_2023,-0.0276075469381733,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,17,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,17,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,20,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,20,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,20,psi_child_2007,0.29896570973095227,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,20,psi_child_2023,-0.02654108130031929,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,20,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,20,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,18,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,18,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,first_birth_fixed_cost,4.570469127698956,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,18,psi_child_2007,0.2997242043962078,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,18,psi_child_2023,-0.025782586635063776,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,18,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,18,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,19,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,19,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,19,psi_child_2007,0.2986555982301675,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,19,psi_child_2023,-0.02685119280110404,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,19,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,19,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,22,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,22,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,psi_child_change_2023,-0.3236755132052146,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,22,psi_child_2007,0.2988105057943076,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,22,psi_child_2023,-0.02486500741090697,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,22,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,22,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,21,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,21,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,21,psi_child_2007,0.2988105057943076,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,21,psi_child_2023,-0.028528550626551186,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,21,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,21,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,12,beta_annual,0.9955781323374735,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,12,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,12,kappa_fert_continuation,1.8190419646438452,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,12,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,12,H0,14.106724582762977,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,12,theta0,0.5824285705869439,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,12,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,12,hbar_child_rooms,0.23628866484022906,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,12,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,12,hbar_first_child_jump,0.6144638499470103,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,12,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,12,psi_child_2007,0.2883966303685566,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,12,psi_child_2023,-0.03711016066271494,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,12,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,12,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,5,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,5,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,5,kappa_fert_continuation,1.7578294275699824,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,5,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,5,H0,14.481388335001649,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,5,theta0,0.5636941997369248,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,5,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,5,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,5,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,5,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,5,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,5,psi_child_2007,0.29739979958957063,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,5,psi_child_2023,-0.028106991441700924,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,5,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,5,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,4,beta_annual,0.9955781323374735,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,4,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,4,kappa_fert_continuation,1.8190419646438452,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,4,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,4,H0,14.106724582762977,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,4,theta0,0.5824285705869439,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,4,theta1,0.10179210819355064,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,4,hbar_child_rooms,0.23628866484022906,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,4,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,4,hbar_first_child_jump,0.6144638499470103,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,4,psi_child_change_2023,-0.31818754956349027,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,4,psi_child_2007,0.28840137428833906,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,4,psi_child_2023,-0.029786175275151205,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,4,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,4,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,8,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,8,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,8,kappa_fert_continuation,1.8190419646438452,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,8,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,8,H0,14.106724582762977,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,8,theta0,0.5824285705869439,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,8,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,8,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,8,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,8,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,8,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,8,psi_child_2007,0.28717230466920224,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,8,psi_child_2023,-0.03833448636206932,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,8,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,8,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,9,beta_annual,0.9957106570239509,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,9,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,9,kappa_fert_continuation,1.7578294275699824,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,9,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,9,H0,14.481388335001649,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,9,theta0,0.5636941997369248,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,9,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,9,hbar_child_rooms,0.2333195182777709,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,9,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,9,hbar_first_child_jump,0.6048021426906701,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,9,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,9,psi_child_2007,0.297550501565212,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,9,psi_child_2023,-0.027956289466059547,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,9,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,9,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,1,beta_annual,0.9957106570239509,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,1,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,1,kappa_fert_continuation,1.7578294275699824,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,1,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,1,H0,14.481388335001649,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,1,theta0,0.5636941997369248,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,1,theta1,0.1048129942109513,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,1,hbar_child_rooms,0.2333195182777709,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,1,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,1,hbar_first_child_jump,0.6048021426906701,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,1,psi_child_change_2023,-0.3245910290201195,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,1,psi_child_2007,0.29755122207482704,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,1,psi_child_2023,-0.027039806945292455,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,1,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,1,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,2,beta_annual,0.9956918643790077,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,2,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,2,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,2,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,2,H0,14.427261788151577,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,2,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,2,theta1,0.10437601132166745,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,2,hbar_child_rooms,0.2337413868034396,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,2,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,2,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,2,psi_child_change_2023,-0.3236755132052146,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,2,psi_child_2007,0.29627807420322766,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,2,psi_child_2023,-0.027397439001986934,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,2,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,2,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,6,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_joint,6,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,6,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,6,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,6,H0,14.427261788151577,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_joint,6,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,6,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_joint,6,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_joint,6,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,6,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_joint,6,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_joint,6,psi_child_2007,0.2959770239921246,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_joint,6,psi_child_2023,-0.029529767039146948,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_joint,6,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_joint,6,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
